source_concept_id,codigo_fuente,cause_level,cause_name,level_1_name,level_2_name,level_3_name,level_4_name,cie10,regex_r,yll_flag,yld_flag,burden_component_class,redistribution_target_eligible_default,abds_target_scope_excluded,australia_check,australia_note,classification_basis,evidence_source,suggested_redistribution_pool,conflict_or_review_flag
9001260,1260,2,Enfermedades genitourinarias,Enfermedades no transmisibles,Enfermedades genitourinarias,,,"N00-N64, N75-N98",^(?:N(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64)[0-9]?|N(?:75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98)[0-9]?).*,1,1,both,1,0,not_checked,,Derived from descendants: mixed and/or both components present,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,0
9001270,1270,3,Enfermedades renales,Enfermedades no transmisibles,Enfermedades genitourinarias,Enfermedades renales,,"N00-N19, E10.2, E11.2, E12.2, E13.2, E14.2",^(?:N(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19)[0-9]?|E102|E112|E122|E132|E142).*,1,1,both,1,0,not_checked,,Derived from descendants: mixed and/or both components present,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,0
9001271,1271,4,Glomerulonefritis aguda,Enfermedades no transmisibles,Enfermedades genitourinarias,Enfermedades renales,Glomerulonefritis aguda,N00-N01,^(?:N(?:00|01)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001272,1272,4,Enfermedad renal crónica debida a diabetes,Enfermedades no transmisibles,Enfermedades genitourinarias,Enfermedades renales,Enfermedad renal crónica debida a diabetes,"E10.2, E11.2, E12.2, E13.2, E14.2",^(?:E102|E112|E122|E132|E142).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001273,1273,4,Otras enfermedades renales crónicas,Enfermedades no transmisibles,Enfermedades genitourinarias,Enfermedades renales,Otras enfermedades renales crónicas,N02-N19,^(?:N(?:02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001280,1280,3,Hiperplasia prostática benigna,Enfermedades no transmisibles,Enfermedades genitourinarias,Hiperplasia prostática benigna,,N40,^(?:N40[0-9]?).*,0,1,yld_only,0,0,agree,,GBD exact/near-exact match,GBD 2021 hierarchy file,Redistribuir a renales/urinarias fatales plausibles.,0
9001290,1290,3,Urolitiasis,Enfermedades no transmisibles,Enfermedades genitourinarias,Urolitiasis,,N20-N23,^(?:N(?:20|21|22|23)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001300,1300,3,Otras enfermedades urinarias,Enfermedades no transmisibles,Enfermedades genitourinarias,Otras enfermedades urinarias,,"N25-N39, N41-N45, N47-N51",^(?:N(?:25|26|27|28|29|30|31|32|33|34|35|36|37|38|39)[0-9]?|N(?:41|42|43|44|45)[0-9]?|N(?:47|48|49|50|51)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001310,1310,3,Infertilidad,Enfermedades no transmisibles,Enfermedades genitourinarias,Infertilidad,,"N46, N97",^(?:N46[0-9]?|N97[0-9]?).*,0,1,yld_only,0,0,agree,,GBD exact/near-exact match,GBD 2021 hierarchy file,Redistribuir a renales/urinarias fatales plausibles.,0
9001320,1320,3,Enfermedades ginecológicas,Enfermedades no transmisibles,Enfermedades genitourinarias,Enfermedades ginecológicas,,"N60-N64, N75-N76, N80-N96, N98",^(?:N(?:60|61|62|63|64)[0-9]?|N(?:75|76)[0-9]?|N(?:80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96)[0-9]?|N98[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001330,1330,2,Enfermedades de la piel,Enfermedades no transmisibles,Enfermedades de la piel,,,L00-L98,^(?:L(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001340,1340,2,Enfermedades musculoesqueléticas,Enfermedades no transmisibles,Enfermedades musculoesqueléticas,,,M00-M99,^(?:M(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99)[0-9]?).*,1,1,both,1,0,not_checked,,Derived from descendants: mixed and/or both components present,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,0
9001350,1350,3,Artritis reumatoide,Enfermedades no transmisibles,Enfermedades musculoesqueléticas,Artritis reumatoide,,M05-M06,^(?:M(?:05|06)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001360,1360,3,Osteoartritis,Enfermedades no transmisibles,Enfermedades musculoesqueléticas,Osteoartritis,,M15-M19,^(?:M(?:15|16|17|18|19)[0-9]?).*,0,1,yld_only,0,0,agree,,GBD exact/near-exact match,GBD 2021 hierarchy file,Redistribuir a musculoesqueléticas fatales plausibles y/o lesiones (caídas/trauma) según edad-sexo.,0
9001370,1370,3,Gota,Enfermedades no transmisibles,Enfermedades musculoesqueléticas,Gota,,M10,^(?:M10[0-9]?).*,0,1,yld_only,0,0,agree,,GBD exact/near-exact match,GBD 2021 hierarchy file,Redistribuir a musculoesqueléticas fatales plausibles y/o lesiones (caídas/trauma) según edad-sexo.,0
9001380,1380,3,Dolor de espalda y cuello,Enfermedades no transmisibles,Enfermedades musculoesqueléticas,Dolor de espalda y cuello,,"M45-M48, M50-M54",^(?:M(?:45|46|47|48)[0-9]?|M(?:50|51|52|53|54)[0-9]?).*,0,1,yld_only,0,0,agree,,GBD exact/near-exact match,GBD 2021 hierarchy file,Redistribuir a musculoesqueléticas fatales plausibles y/o lesiones (caídas/trauma) según edad-sexo.,0
9001390,1390,3,Otros trastornos musculoesqueléticos,Enfermedades no transmisibles,Enfermedades musculoesqueléticas,Otros trastornos musculoesqueléticos,,"M00, M02, M08, M11-M13, M20-M43, M60-M99",^(?:M00[0-9]?|M02[0-9]?|M08[0-9]?|M(?:11|12|13)[0-9]?|M(?:20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43)[0-9]?|M(?:60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001400,1400,2,Anomalías congénitas,Enfermedades no transmisibles,Anomalías congénitas,,,Q00-Q99 (menos Q86.0),^(?!Q860$)(?:Q(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99)[0-9]?).*,1,1,both,1,0,not_checked,,Derived from descendants: mixed and/or both components present,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,0
9001410,1410,3,Defectos del tubo neural,Enfermedades no transmisibles,Anomalías congénitas,Defectos del tubo neural,,"Q00, Q05",^(?:Q00[0-9]?|Q05[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001420,1420,3,Fisura labial y paladar hendido,Enfermedades no transmisibles,Anomalías congénitas,Fisura labial y paladar hendido,,Q35-Q37,^(?:Q(?:35|36|37)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001430,1430,3,Síndrome de Down,Enfermedades no transmisibles,Anomalías congénitas,Síndrome de Down,,Q90,^(?:Q90[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001440,1440,3,Anomalías cardíacas congénitas,Enfermedades no transmisibles,Anomalías congénitas,Anomalías cardíacas congénitas,,Q20-Q28,^(?:Q(?:20|21|22|23|24|25|26|27|28)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001450,1450,3,Otras anomalías cromosómicas,Enfermedades no transmisibles,Anomalías congénitas,Otras anomalías cromosómicas,,Q91-Q99,^(?:Q(?:91|92|93|94|95|96|97|98|99)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001460,1460,3,Otras anomalías congénitas,Enfermedades no transmisibles,Anomalías congénitas,Otras anomalías congénitas,,"Q01-Q04, Q06-Q18, Q30-Q34, Q38-Q89 (excluyendo Q86.0)",^(?:Q(?:01|02|03|04)[0-9]?|Q(?:06|07|08|09|10|11|12|13|14|15|16|17|18)[0-9]?|Q(?:30|31|32|33|34)[0-9]?|Q(?:38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001470,1470,2,Afecciones orales,Enfermedades no transmisibles,Afecciones orales,,,K00-K14,^(?:K(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14)[0-9]?).*,0,1,yld_only,0,1,conflict,GBD los trata como no fatales; ABDS observó pocas muertes orales y excluyó oral del scope de target diseases.,GBD exact/group: Oral disorders and component causes,GBD 2021 hierarchy file + ABDS 2018 target-scope note,Excluir del pool YLL; redirigir a digestivas/neoplasias/infecciosas fatales según grupo garbage y patrón local.,1
9001480,1480,3,Caries dental,Enfermedades no transmisibles,Afecciones orales,Caries dental,,K02,^(?:K02[0-9]?).*,0,1,yld_only,0,1,conflict,GBD los trata como no fatales; ABDS observó pocas muertes orales y excluyó oral del scope de target diseases.,GBD exact/group: Oral disorders and component causes,GBD 2021 hierarchy file + ABDS 2018 target-scope note,Excluir del pool YLL; redirigir a digestivas/neoplasias/infecciosas fatales según grupo garbage y patrón local.,1
9001490,1490,3,Enfermedad periodontal,Enfermedades no transmisibles,Afecciones orales,Enfermedad periodontal,,K05,^(?:K05[0-9]?).*,0,1,yld_only,0,1,conflict,GBD los trata como no fatales; ABDS observó pocas muertes orales y excluyó oral del scope de target diseases.,GBD exact/group: Oral disorders and component causes,GBD 2021 hierarchy file + ABDS 2018 target-scope note,Excluir del pool YLL; redirigir a digestivas/neoplasias/infecciosas fatales según grupo garbage y patrón local.,1
9001500,1500,3,Edentulismo,Enfermedades no transmisibles,Afecciones orales,Edentulismo,,-,,0,1,yld_only,0,1,conflict,GBD los trata como no fatales; ABDS observó pocas muertes orales y excluyó oral del scope de target diseases.,GBD exact/group: Oral disorders and component causes,GBD 2021 hierarchy file + ABDS 2018 target-scope note,Excluir del pool YLL; redirigir a digestivas/neoplasias/infecciosas fatales según grupo garbage y patrón local.,1
9001502,1502,3,Otros trastornos orales,Enfermedades no transmisibles,Afecciones orales,Otros trastornos orales,,"K00, K01, K03, K04, K06-K14",^(?:K00[0-9]?|K01[0-9]?|K03[0-9]?|K04[0-9]?|K(?:06|07|08|09|10|11|12|13|14)[0-9]?).*,0,1,yld_only,0,1,conflict,GBD los trata como no fatales; ABDS observó pocas muertes orales y excluyó oral del scope de target diseases.,GBD exact/group: Oral disorders and component causes,GBD 2021 hierarchy file + ABDS 2018 target-scope note,Excluir del pool YLL; redirigir a digestivas/neoplasias/infecciosas fatales según grupo garbage y patrón local.,1
9001505,1505,2,Síndrome de muerte súbita del lactante,Enfermedades no transmisibles,Síndrome de muerte súbita del lactante,,,R95,^(?:R95[0-9]?).*,1,0,yll_only,1,0,agree,Consistente con fatal burden neonatal/infantil.,GBD exact: Sudden infant death syndrome,GBD 2021 hierarchy file,,0
9001510,1510,1,Lesiones,Lesiones,,,,"V01-Y89 (menos X41-X42, X44, X45)",^(?!X41-X42[0-9]?$)(?!X44[0-9]?$)(?!X45[0-9]?$)(?:(?:V(?:01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99)[0-9]?|W(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99)[0-9]?|X(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99)[0-9]?|Y(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89)[0-9]?)).*,1,1,both,1,0,not_checked,,Derived from descendants: mixed and/or both components present,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,0
9001520,1520,2,Lesiones no intencionales,Lesiones,Lesiones no intencionales,,,"V01-Y89 (menos X41-X42, X44, X45)",^(?!X41-X42[0-9]?$)(?!X44[0-9]?$)(?!X45[0-9]?$)(?:(?:V(?:01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99)[0-9]?|W(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99)[0-9]?|X(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99)[0-9]?|Y(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89)[0-9]?)).*,1,1,both,1,0,not_checked,,Derived from descendants: mixed and/or both components present,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,0
9001530,1530,3,Lesiones por accidente de tráfico,Lesiones,Lesiones no intencionales,Lesiones por accidente de tráfico,,"V01-V04, V06, V09-V80, V87, V89, V99, Y85",^(?:V(?:01|02|03|04)[0-9]?|V06[0-9]?|V(?:09|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80)[0-9]?|V87[0-9]?|V89[0-9]?|V99[0-9]?|Y85[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001540,1540,3,Envenenamientos,Lesiones,Lesiones no intencionales,Envenenamientos,,"X40, X43, X46-X48, X49",^(?:X40[0-9]?|X43[0-9]?|X(?:46|47|48)[0-9]?|X49[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001550,1550,3,Caídas,Lesiones,Lesiones no intencionales,Caídas,,W00-W19,^(?:W(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001560,1560,3,"Fuego, calor y sustancias calientes",Lesiones,Lesiones no intencionales,"Fuego, calor y sustancias calientes",,X00-X19,^(?:X(?:00|01|02|03|04|05|06|07|08|09|10|11|12|13|14|15|16|17|18|19)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001570,1570,3,Ahogamiento,Lesiones,Lesiones no intencionales,Ahogamiento,,W65-W74,^(?:W(?:65|66|67|68|69|70|71|72|73|74)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001575,1575,3,Exposición a fuerzas mecánicas,Lesiones,Lesiones no intencionales,Exposición a fuerzas mecánicas,,"W20-W38, W40-W43, W45, W46, W49-W52, W75, W76",^(?:W(?:20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38)[0-9]?|W(?:40|41|42|43)[0-9]?|W45[0-9]?|W46[0-9]?|W(?:49|50|51|52)[0-9]?|W75[0-9]?|W76[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001580,1580,3,Desastres naturales,Lesiones,Lesiones no intencionales,Desastres naturales,,X33-X39,^(?:X(?:33|34|35|36|37|38|39)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001590,1590,3,Otras lesiones no intencionales,Lesiones,Lesiones no intencionales,Otras lesiones no intencionales,,"Resto de V, W39, W44, W53-W64, W77-W99, X20-X32, X50-X59 (menos X59.4), Y40-Y86 (menos Y85), Y88, Y89",^(?!Y85)(?:V(?:05|0[7-8]|8[1-6]|88|9[0-8])|W39|W44|W(?:5[3-9]|6[0-4])|W(?:7[7-9]|[8-9][0-9])|X(?:2[0-9]|3[0-2])|X(?:5[0-8]|59(?!\.4))|Y(?:4[0-9]|5[0-9]|6[0-9]|7[0-9]|8[0-6]|88|89))[0-9]?(?:\..*)?$,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001600,1600,2,Lesiones intencionales,Lesiones,Lesiones intencionales,,,"X60-Y09, Y35-Y36, Y870, Y871",^(?:(?:X(?:60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99)[0-9]?|Y(?:00|01|02|03|04|05|06|07|08|09)[0-9]?)|Y(?:35|36)[0-9]?|Y870|Y871).*,1,1,both,1,0,not_checked,,Derived from descendants: mixed and/or both components present,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,0
9001610,1610,3,Autolesiones,Lesiones,Lesiones intencionales,Autolesiones,,"X60-X84, Y870",^(?:X(?:60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84)[0-9]?|Y870).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001620,1620,3,Violencia interpersonal,Lesiones,Lesiones intencionales,Violencia interpersonal,,"X85-Y09, Y871",^(?:(?:X(?:85|86|87|88|89|90|91|92|93|94|95|96|97|98|99)[0-9]?|Y(?:00|01|02|03|04|05|06|07|08|09)[0-9]?)|Y871).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
9001630,1630,3,Violencia colectiva e intervención legal,Lesiones,Lesiones intencionales,Violencia colectiva e intervención legal,,Y35-Y36,^(?:Y(?:35|36)[0-9]?).*,1,1,both,1,0,not_checked,,Default structural rule: treat as potentially fatal and non-fatal unless explicit GBD/ABDS evidence indicates otherwise,Derived from project hierarchy / default unless contradicted by GBD or ABDS,,1
